fa	ar	0.9908103732328497
hi	ar	1.0065656176642572
ko	ar	1.0727386676275186
ta	ar	1.0868495062624606
tr	ar	1.0921134197100923
ja	ar	1.0991433725573827
ru	ar	1.1060027609764116
pl	ar	1.1311194993944103
zh	ar	1.138489671638573
fr	ar	1.1420132630032718
nl	ar	1.1508156787439228
en	ar	1.1514925694287206
es	ar	1.1549358011214241
de	ar	1.160217634450839
cs	ar	1.1612887000124086
pl	cs	0.804017281078643
ru	cs	0.8724297101681787
nl	cs	0.8939347259066343
en	cs	0.9087814369919772
es	cs	0.9184129511913217
de	cs	0.9287350039504942
fr	cs	0.9337610577964919
tr	cs	0.9616804500147439
zh	cs	0.9726758447989724
fa	cs	0.9805102856564469
ko	cs	0.9888076930369384
ta	cs	1.0039894705224104
ar	cs	1.0227447118315365
ja	cs	1.0258526735285138
hi	cs	1.0442236786060968
nl	de	0.8235156024059024
en	de	0.8690753054827742
fr	de	0.8925134414610698
pl	de	0.9097597036054837
ru	de	0.9239933514683606
cs	de	0.9397467683497256
es	de	0.9417085623981282
tr	de	0.997932683413721
ar	de	1.012195407494015
zh	de	1.0123809929562484
fa	de	1.027305246886075
ta	de	1.0438773552993355
ja	de	1.0655778569465115
hi	de	1.0680816626529737
ko	de	1.0823212400831985
nl	en	0.7845268952701953
es	en	0.7854773778626515
fr	en	0.7944661648211412
de	en	0.8191101002548916
cs	en	0.8367267176399292
pl	en	0.8765992511341817
ru	en	0.9024291462932109
tr	en	0.9307246596325489
zh	en	0.9467968461830516
ta	en	0.9868071033320753
ar	en	0.9874079372103766
ko	en	0.989480005515083
ja	en	1.0188135650737467
fa	en	1.0200202649331385
hi	en	1.0364081270910075
fr	es	0.7067361862419271
en	es	0.7978142467972069
pl	es	0.8255875776405548
nl	es	0.8468315348419433
de	es	0.8694630294719735
cs	es	0.8722170413391096
hi	es	0.8868468746052824
ru	es	0.8934140982931992
ja	es	0.8961155723797092
tr	es	0.9030120775240376
fa	es	0.9130601216111301
ta	es	0.9321295938651961
ar	es	0.9470263661588372
zh	es	0.9595125498963509
ko	es	0.9786604583940918
ar	fa	0.9757961478699401
tr	fa	0.9872424218411396
hi	fa	0.9944293944630129
ja	fa	1.0205281733091496
zh	fa	1.044032638574032
ko	fa	1.0687635343796313
fr	fa	1.078013008208598
ta	fa	1.082084762500656
de	fa	1.0923914061280207
ru	fa	1.0965646231348873
es	fa	1.1047567084435548
cs	fa	1.1070689511917788
nl	fa	1.1088908013484127
pl	fa	1.1144584533953763
en	fa	1.1701234169682013
es	fr	0.6789909790427466
en	fr	0.737537735712489
de	fr	0.7769927879270951
nl	fr	0.7799701490614475
pl	fr	0.8236637803689603
ja	fr	0.8326694075785831
tr	fr	0.8335142390066915
ru	fr	0.8347977452687799
cs	fr	0.8398417288685254
zh	fr	0.8687727097066867
ta	fr	0.8900389309513369
hi	fr	0.8964069813406133
fa	fr	0.9047262007841097
ar	fr	0.9050214836534349
ko	fr	0.928250306012962
ar	hi	1.0404843650277553
fa	hi	1.051412355736641
ta	hi	1.082197375624066
ja	hi	1.0905995587075663
ko	hi	1.1195597803508324
zh	hi	1.123198979557588
tr	hi	1.1456121837951654
en	hi	1.1783544577111862
ru	hi	1.2034894660562718
pl	hi	1.2207127127781623
de	hi	1.2238407586893312
cs	hi	1.2379123636477751
es	hi	1.2455720966453916
nl	hi	1.2608390711295507
fr	hi	1.2807249923208848
ta	ja	0.9157059918642518
ko	ja	0.9344914834223718
zh	ja	0.9634086021401852
hi	ja	1.0071499166805733
ar	ja	1.0391281556846634
fa	ja	1.0733602903502681
tr	ja	1.118524039107993
fr	ja	1.1566609273244484
es	ja	1.1571502499764281
nl	ja	1.1596600281898022
cs	ja	1.1603075295890621
ru	ja	1.1608832615362332
en	ja	1.161197672292471
de	ja	1.1612395464759533
pl	ja	1.1802489717979612
ja	ko	0.9028183493648646
zh	ko	1.0254532107584284
ar	ko	1.084150001733691
hi	ko	1.0901642289536564
tr	ko	1.0968018161112578
ta	ko	1.1116345707787663
fa	ko	1.1290588348128197
cs	ko	1.1728395227232224
ru	ko	1.1741942011055093
pl	ko	1.184502781459034
en	ko	1.2113877149919872
es	ko	1.2238741131233943
de	ko	1.2389359667652224
nl	ko	1.2464163995945456
fr	ko	1.2704682724740148
de	nl	0.7465668498630462
en	nl	0.7957537255066196
fr	nl	0.817390574189456
es	nl	0.843164318046932
cs	nl	0.8519926620679178
pl	nl	0.857372436631749
ru	nl	0.8803309045962756
zh	nl	0.9160372485711341
tr	nl	0.9196222734146419
fa	nl	0.9280546877318148
ar	nl	0.9284311275779582
ta	nl	0.953407701552323
ko	nl	0.9579573083940333
ja	nl	0.9676237356073507
hi	nl	0.979016536318824
cs	pl	0.7618207361286393
ru	pl	0.7972017786901829
es	pl	0.8163273930693916
nl	pl	0.8527911388942013
de	pl	0.8730108472368394
en	pl	0.8798451125077101
fr	pl	0.8828850543556886
tr	pl	0.9411536064418369
ta	pl	0.9690986727174575
ar	pl	0.9822215079244111
ko	pl	0.9841225552082646
fa	pl	0.994570961642787
ja	pl	1.0090708032433937
zh	pl	1.0097449979585154
hi	pl	1.0133059244539255
pl	ru	0.820248910373674
cs	ru	0.8848319156152437
de	ru	0.914771105835187
nl	ru	0.9214264994968598
fr	ru	0.9407982168324662
en	ru	0.9434169064604219
es	ru	0.9445520000842755
ta	ru	0.9675265229064659
zh	ru	0.9715764210194643
tr	ru	0.9838688535941752
fa	ru	0.9839399248822539
ar	ru	0.9870039321841625
ko	ru	0.9947588818809924
hi	ru	1.009210258920226
ja	ru	1.0569345701186432
hi	ta	0.9735463188918159
ko	ta	1.0189084914555104
zh	ta	1.0234390141503231
ja	ta	1.0314172892041045
tr	ta	1.0382350670499054
fa	ta	1.0494159326453947
ar	ta	1.0577512397929711
ru	ta	1.0665016925658277
de	ta	1.0796645617327887
fr	ta	1.0849980479074905
es	ta	1.098520525933196
cs	ta	1.1015650105064636
nl	ta	1.106487904141246
en	ta	1.1165386222185687
pl	ta	1.1354457074170898
fa	tr	0.9520735755492143
ko	tr	0.9689335386298937
ar	tr	0.9785315968947504
ta	tr	0.9817735192433035
fr	tr	0.9842615593032696
hi	tr	1.0010353376447407
es	tr	1.0012638308304527
cs	tr	1.0092438528304681
pl	tr	1.0139595129665269
nl	tr	1.0243890995347655
zh	tr	1.0244802720904491
ru	tr	1.0259098941480957
ja	tr	1.030720225578784
en	tr	1.0343096254234687
de	tr	1.0444244802234615
ko	zh	0.9122460556086771
ja	zh	0.9521148468016971
ta	zh	0.9928789225798944
hi	zh	0.9936091417129909
fa	zh	1.0016809435450553
fr	zh	1.0343092337597812
nl	zh	1.0395044714405688
en	zh	1.0443714515061968
tr	zh	1.0499622093420493
ar	zh	1.0521060189614961
ru	zh	1.0618573656985761
cs	zh	1.0625964994897312
de	zh	1.0706359209948557
es	zh	1.0852930922307082
pl	zh	1.102303419958192
