en	ar	0.23341196820385535
cs	ar	0.21017489660670685
es	ar	0.19717754208670638
pl	ar	0.18800340542029398
fr	ar	0.16851829364688417
nl	ar	0.16257705293656488
fa	ar	0.14970801510197831
ru	ar	0.134350975818002
tr	ar	0.10713214057987322
ko	ar	0.10405937366797884
hi	ar	0.10021321961620469
de	ar	0.0886000650751858
ja	ar	0.08235653519461804
zh	ar	0.07936082043943594
ta	ar	0.0505470156488021
pl	cs	0.3355773054197158
ru	cs	0.31471929579989244
es	cs	0.3007558174135571
en	cs	0.28901113024702463
nl	cs	0.279164411976912
fr	cs	0.26989208961289946
de	cs	0.24723766720551402
ar	cs	0.21017489660670685
zh	cs	0.20570954708259082
tr	cs	0.1948878690265306
ko	cs	0.19290737290837992
fa	cs	0.1530542146733242
hi	cs	0.14976415094339623
ja	cs	0.12928445687066376
ta	cs	0.05976768743400211
en	de	0.35221700114682664
nl	de	0.33100796708956887
cs	de	0.24723766720551402
fr	de	0.2114609501677735
es	de	0.19772607704448472
pl	de	0.19052560043758598
ru	de	0.17219496087963004
tr	de	0.1636817711853878
hi	de	0.131691042864377
fa	de	0.1182866479068267
ar	de	0.0886000650751858
zh	de	0.07180456261370194
ta	de	0.056966814398443415
ko	de	0.04641562913151412
ja	de	0.028063706662569774
es	en	0.49682785709472144
nl	en	0.4803016220111579
fr	en	0.4489412261752295
de	en	0.35221700114682664
cs	en	0.28901113024702463
fa	en	0.2806456101294003
hi	en	0.2700244647472667
ru	en	0.2588601474467178
tr	en	0.2560851136024693
pl	en	0.23699051388090353
ar	en	0.23341196820385535
ko	en	0.17358121475729307
zh	en	0.15512293350928422
ja	en	0.10511542970511317
ta	en	0.1007688458213912
en	es	0.49682785709472144
fr	es	0.36485074579030696
nl	es	0.3556215216491711
cs	es	0.3007558174135571
pl	es	0.26537786838611793
fa	es	0.22129846821219817
tr	es	0.2127871705829172
hi	es	0.20201214986668134
de	es	0.19772607704448472
ar	es	0.19717754208670638
ru	es	0.19409582264565775
ko	es	0.16105603624432224
zh	es	0.12569929566966306
ja	es	0.11082612420883889
ta	es	0.06900974858902001
en	fa	0.2806456101294003
es	fa	0.22129846821219817
fr	fa	0.19992940947373544
nl	fa	0.19212870308302912
cs	fa	0.1530542146733242
ar	fa	0.14970801510197831
hi	fa	0.14509103580451257
tr	fa	0.14171338943967787
pl	fa	0.13696655726363385
ko	fa	0.13053807810572862
de	fa	0.1182866479068267
ru	fa	0.11424150024614844
ja	fa	0.09021538873815027
zh	fa	0.08782319527757004
ta	fa	0.0625131330111368
en	fr	0.4489412261752295
es	fr	0.36485074579030696
nl	fr	0.3280567998993395
cs	fr	0.26989208961289946
pl	fr	0.24726989079563183
de	fr	0.2114609501677735
tr	fr	0.20816264453163158
fa	fr	0.19992940947373544
hi	fr	0.19484233683695917
ru	fr	0.1900353612612183
ar	fr	0.16851829364688417
ko	fr	0.1313436521241894
zh	fr	0.1250540911415487
ja	fr	0.09593863712718789
ta	fr	0.06830411386911994
en	hi	0.2700244647472667
es	hi	0.20201214986668134
fr	hi	0.19484233683695917
nl	hi	0.1894957707691299
cs	hi	0.14976415094339623
fa	hi	0.14509103580451257
de	hi	0.131691042864377
tr	hi	0.12507415808759378
ru	hi	0.11491786555981569
ar	hi	0.10021321961620469
pl	hi	0.0981841704015155
ko	hi	0.09160241367750586
ta	hi	0.08600583090379009
zh	hi	0.07361871204737987
ja	hi	0.05604026845637584
ko	ja	0.17471856490984924
cs	ja	0.12928445687066376
es	ja	0.11082612420883889
en	ja	0.10511542970511317
fr	ja	0.09593863712718789
fa	ja	0.09021538873815027
nl	ja	0.08478029826093432
ar	ja	0.08235653519461804
zh	ja	0.08199817025968238
ru	ja	0.07182741930313813
tr	ja	0.06745223632070271
pl	ja	0.06669996737889415
hi	ja	0.05604026845637584
de	ja	0.028063706662569774
ta	ja	0.024546065904505716
cs	ko	0.19290737290837992
ja	ko	0.17471856490984924
en	ko	0.17358121475729307
es	ko	0.16105603624432224
fr	ko	0.1313436521241894
fa	ko	0.13053807810572862
nl	ko	0.1279408693010273
zh	ko	0.11249378250056523
ru	ko	0.10480227349356967
ar	ko	0.10405937366797884
pl	ko	0.1027687173911557
tr	ko	0.09682439914998055
hi	ko	0.09160241367750586
de	ko	0.04641562913151412
ta	ko	0.04150390625
en	nl	0.4803016220111579
es	nl	0.3556215216491711
de	nl	0.33100796708956887
fr	nl	0.3280567998993395
cs	nl	0.279164411976912
pl	nl	0.20802804676400277
tr	nl	0.20160747998270215
ru	nl	0.19795764160176885
fa	nl	0.19212870308302912
hi	nl	0.1894957707691299
ar	nl	0.16257705293656488
ko	nl	0.1279408693010273
zh	nl	0.10866673377818684
ja	nl	0.08478029826093432
ta	nl	0.06712206712206713
cs	pl	0.3355773054197158
es	pl	0.26537786838611793
fr	pl	0.24726989079563183
en	pl	0.23699051388090353
nl	pl	0.20802804676400277
ru	pl	0.20687077345731192
de	pl	0.19052560043758598
ar	pl	0.18800340542029398
fa	pl	0.13696655726363385
tr	pl	0.11160415993102706
ko	pl	0.1027687173911557
hi	pl	0.0981841704015155
zh	pl	0.08993364563638773
ja	pl	0.06669996737889415
ta	pl	0.03699974830103197
cs	ru	0.31471929579989244
en	ru	0.2588601474467178
pl	ru	0.20687077345731192
nl	ru	0.19795764160176885
es	ru	0.19409582264565775
fr	ru	0.1900353612612183
