pl	ar	1.1182689612885068
fa	ar	1.0096517086363324
ja	ar	0.9728197182985326
cs	ar	0.9461916509129495
ko	ar	0.8707623962989692
ta	ar	0.8533111750580703
es	ar	0.8510961406160131
ru	ar	0.8474423691043378
en	ar	0.8461236922198988
fr	ar	0.7771549579656897
zh	ar	0.7704793160554659
hi	ar	0.741010992737738
nl	ar	0.7357632952194579
tr	ar	0.7302502885654847
de	ar	0.5519381032832665
zh	cs	1.9971435560350508
pl	cs	1.996057911423309
ru	cs	1.9851472161750616
ko	cs	1.6142369531590741
de	cs	1.5401782039526872
ar	cs	1.5332344895972694
ja	cs	1.5271461896264542
tr	cs	1.328424148198839
es	cs	1.298180881856881
nl	cs	1.2633943348959502
fr	cs	1.244659977378445
hi	cs	1.1074076114120306
en	cs	1.0476719188781487
fa	cs	1.0322189446814176
ta	cs	1.0089702614524276
nl	de	1.498018989830884
en	de	1.276794638108239
pl	de	1.1332713086973145
tr	de	1.115712427606387
cs	de	1.113045469644288
ru	de	1.0861499494677251
fr	de	0.975193388697473
hi	de	0.973768837897115
ta	de	0.9616872274199784
es	de	0.8534638341201385
fa	de	0.7977416311787949
zh	de	0.6971189308014689
ar	de	0.6463411080346044
ko	de	0.38840311087436996
ja	de	0.33149679191066656
de	en	2.1941517017186225
nl	en	2.173666564420176
es	en	2.144505237507724
fr	en	2.070379970072327
hi	en	1.99665370948219
fa	en	1.8927130895124042
tr	en	1.7455660560250281
ar	en	1.7027498798042093
ta	en	1.7011327203673325
ru	en	1.6328058302763064
zh	en	1.5060203643681018
ko	en	1.4525168582775911
pl	en	1.4096507198918005
cs	en	1.3011064731120863
ja	en	1.2416545022554561
en	es	1.8010122791798746
fr	es	1.6825803292464037
nl	es	1.609410786414274
pl	es	1.5785024349195542
hi	es	1.4937472749711809
fa	es	1.4924676971827437
tr	es	1.450432072766787
ar	es	1.4384182553784022
cs	es	1.353980175533134
ko	es	1.3477069399436028
ja	es	1.309110912427098
de	es	1.2317435189349386
ru	es	1.224293480375688
zh	es	1.2203592001688754
ta	es	1.1649904332255907
ko	fa	1.0923345556766895
ar	fa	1.092126109394633
hi	fa	1.0728529917570206
ja	fa	1.0656508175221928
ta	fa	1.0553175949480362
en	fa	1.0173467182308442
tr	fa	0.9659682236514512
es	fa	0.9552115835626676
fr	fa	0.9220134411118804
nl	fa	0.8695030764382681
zh	fa	0.8526367930244236
pl	fa	0.8146950816133101
de	fa	0.7368720105795317
ru	fa	0.720598321144889
cs	fa	0.689038616880739
en	fr	1.627422153217761
es	fr	1.574839904974856
nl	fr	1.484663104375918
pl	fr	1.4707938046110811
hi	fr	1.4407312129062586
tr	fr	1.4189096793454388
fa	fr	1.3483517882747114
de	fr	1.3173055308146284
ar	fr	1.2293478627515506
cs	fr	1.2150339834211485
zh	fr	1.214095193058253
ru	fr	1.198681407263935
ta	fr	1.153078236545509
ja	fr	1.1332555178950172
ko	fr	1.0990755491882325
ta	hi	1.4519103786515646
en	hi	0.9788448247097443
fa	hi	0.9785141570947566
