ar	de	0.434362638888383
ar	en	0.4542701789818458
ar	es	0.4524945450293756
ar	fa	0.42942981047364226
ar	fr	0.4436821994490033
ar	hi	0.47889485622858513
ar	ja	0.5287577143725852
ar	ko	0.48194940956690574
ar	nl	0.42600853745082506
ar	ru	0.4558752132492874
ar	ta	0.5368047606016026
ar	tr	0.4991048193080681
ar	zh	0.4660502280659872
de	ar	0.4324720727280034
de	en	0.32903677201602427
de	es	0.3122599637900572
de	fa	0.3622460065680919
de	fr	0.27704636264351024
de	hi	0.4429967677753989
de	ja	0.4474408092478007
de	ko	0.40343274769625026
de	nl	0.27688642355871657
de	ru	0.3161981356841714
de	ta	0.44319570886966736
de	tr	0.41999837730694
de	zh	0.37018076137268546
en	ar	0.42916737205936206
en	de	0.31453917031919915
en	es	0.3236691123588496
en	fa	0.3904566047127457
en	fr	0.3165237664397128
en	hi	0.46730462986505156
en	ja	0.5433302047649725
en	ko	0.4499012939527648
en	nl	0.34035801264321536
en	ru	0.35345873406848094
en	ta	0.4783774483448878
en	tr	0.45833048854981634
en	zh	0.46074954053920275
es	ar	0.4313964004386059
es	de	0.31104490030921195
es	en	0.32931962711318347
es	fa	0.39163939869343
es	fr	0.2890443418896703
es	hi	0.4526877385257753
es	ja	0.49839899008711075
es	ko	0.4491275516426284
es	nl	0.3248265555154661
es	ru	0.36567036747205334
es	ta	0.4987662756516536
es	tr	0.43360016993157874
es	zh	0.42519772698503405
fa	ar	0.42201032368716396
fa	de	0.36672207057497125
fa	en	0.4037941495704632
fa	es	0.3980023791654457
fa	fr	0.3558849669142622
fa	hi	0.45107522577777076
fa	ja	0.44197221589593594
fa	ko	0.4252853886663976
fa	nl	0.37624434561456244
fa	ru	0.39377912576100926
fa	ta	0.49144713050746064
fa	tr	0.4454579916297967
fa	zh	0.36659453481657284
fr	ar	0.4340489045121494
fr	de	0.2793199198257775
fr	en	0.3264800200726528
fr	es	0.28666923423980784
fr	fa	0.36557948354908987
fr	hi	0.44204061903331554
fr	ja	0.4678171932366017
fr	ko	0.4325133265567861
fr	nl	0.2984570958760734
fr	ru	0.3306197336037026
fr	ta	0.459396302089946
fr	tr	0.41632111329004257
fr	zh	0.39893142249858216
hi	ar	0.47083011975026673
hi	de	0.43584630043590483
hi	en	0.4623887859375262
hi	es	0.45246347620533794
hi	fa	0.4313258003620595
hi	fr	0.43326658396604373
hi	ja	0.46375331093206296
hi	ko	0.48456844096128554
hi	nl	0.4278267515455213
hi	ru	0.46969186936537094
hi	ta	0.5029329012562523
hi	tr	0.5093417797639704
hi	zh	0.41119767976271115
ja	ar	0.5025582490365585
ja	de	0.44832410623949154
ja	en	0.5606592392347447
ja	es	0.48965490692447905
ja	fa	0.4326283314265466
ja	fr	0.46170489368608864
ja	hi	0.46109393778145685
ja	ko	0.4656410381271149
ja	nl	0.4116834146805057
ja	ru	0.47472888299584143
ja	ta	0.4865252905451958
ja	tr	0.5363436705370581
ja	zh	0.036323627409852885
ko	ar	0.4607214638766712
ko	de	0.4049848337503579
ko	en	0.45190156702608464
ko	es	0.43067901891070837
ko	fa	0.4277217637124775
ko	fr	0.44105596312174283
ko	hi	0.4718087649685418
ko	ja	0.4698870075553399
ko	nl	0.4326936782932759
ko	ru	0.4261738267961216
ko	ta	0.4812980086954889
ko	tr	0.4862722457232014
ko	zh	0.43303085224082927
nl	ar	0.4137955385620909
nl	de	0.26260488828511297
nl	en	0.34236687838322455
nl	es	0.324613934666513
nl	fa	0.36710270066974604
nl	fr	0.295316133715246
nl	hi	0.4302347009283284
nl	ja	0.4098471036126344
nl	ko	0.43041653117191053
nl	ru	0.3525851381910727
nl	ta	0.4339956535670624
nl	tr	0.433383300902167
nl	zh	0.35385346541797913
ru	ar	0.4554006528349433
ru	de	0.32536648513333627
ru	en	0.3676866896614245
ru	es	0.37012314435081173
ru	fa	0.4108245409030185
ru	fr	0.3298640540367579
ru	hi	0.4879184863768005
ru	ja	0.49350269641072
ru	ko	0.44598535166973635
ru	nl	0.35567043967209244
ru	ta	0.49124627130807236
ru	tr	0.444806370758792
ru	zh	0.4267430378084727
ta	ar	0.5381527113792568
ta	de	0.44997065082157084
ta	en	0.47740586566308024
ta	es	0.4862192567075521
ta	fa	0.47820459312989777
ta	fr	0.4738280670155035
ta	hi	0.5004391962455971
ta	ja	0.4907297156614328
ta	ko	0.4942652767484051
ta	nl	0.43196220251546696
ta	ru	0.46808285884756085
ta	tr	0.5213489962318206
ta	zh	0.4323455477301206
tr	ar	0.5020149684059675
tr	de	0.4324826423947549
tr	en	0.4486166480133038
tr	es	0.427444604917613
tr	fa	0.4406859863660448
tr	fr	0.41733939120419
tr	hi	0.5100799751027932
tr	ja	0.5601278405591019
tr	ko	0.4851932308199141
tr	nl	0.4204996619519813
tr	ru	0.44012958427554655
tr	ta	0.5201366332082166
tr	zh	0.47411577952742234
zh	ar	0.43561929025046464
zh	de	0.35740562675343684
zh	en	0.4619530668041493
zh	es	0.4117991180943919
zh	fa	0.3543355455419015
zh	fr	0.38337286362321943
zh	hi	0.4066867990105103
zh	ja	0.03669391152365825
zh	ko	0.38564686288410216
zh	nl	0.34810321345630935
zh	ru	0.3981410501702992
zh	ta	0.42677345412591833
zh	tr	0.45930903002444495
